changed_comp,multiplier,b6,T100,T365,T10000,logT10000,M10000,NK10000,CTL10000,B10000,t_to_1e5,t_to_1e6,t_to_1e5_plot,t_to_1e6_plot,auc_0_365,auc_0_1000,final_state
MDSC,0.2,3.000000000000001e-7,5353.633990218229,9.746106506616732e6,9.746112134521266e6,6.988831448437963,487331.1356422071,716.6844619916913,15.762164371688066,205.1161306704788,190.0,205.0,190.0,205.0,1.41984704117711e9,7.608628186303533e9,tumor_dominant
MDSC,0.2,3.14953993832204e-7,5122.034773999797,9.745796239229333e6,9.745805328747913e6,6.988817776715724,487315.825211048,716.7069312196357,15.762657414685135,205.12257229182933,195.0,210.0,195.0,210.0,1.3707823515378566e9,7.559368637906575e9,tumor_dominant
MDSC,0.2,3.306533941028525e-7,4893.5624094260675,9.745467672081517e6,9.745483219120974e6,6.988803422567832,487299.7510755285,716.7305227582129,15.763174522035763,205.12933612157642,205.0,215.0,205.0,215.0,1.3158401519326894e9,7.504221829491509e9,tumor_dominant
MDSC,0.2,3.471353568228903e-7,4668.570300121346,9.74511657565542e6,9.74514504170845e6,6.988788351881845,487282.87511324126,716.7552927857937,15.763718589809796,205.13643691839548,210.0,225.0,210.0,225.0,1.2539205027584312e9,7.442087299216525e9,tumor_dominant
MDSC,0.2,3.644388901057883e-7,4447.397196028061,9.744733431029154e6,9.744789994387789e6,6.988772528835121,487265.1572959435,716.7813003051231,15.764288741064302,205.14389335154962,215.0,230.0,215.0,230.0,1.1836177303777652e9,7.371558770670809e9,tumor_dominant
MDSC,0.2,3.8260494648864557e-7,4230.365284053882,9.744293062825631e6,9.744417234930554e6,6.988755915808551,487246.5555939878,716.8086072865876,15.764887793662295,205.1517220112337,225.0,240.0,225.0,240.0,1.1031015227992127e9,7.290805136233807e9,tumor_dominant
MDSC,0.2,4.0167651985518443e-7,4017.7784170625487,9.743717486639624e6,9.744025878990917e6,6.988738473295916,487227.0258759288,716.8372788188649,15.765516650861702,205.15994198267114,235.0,250.0,235.0,250.0,1.0099388581411252e9,7.197391986017671e9,tumor_dominant
MDSC,0.2,4.2169874719003627e-7,3809.920548346622,9.742719977766208e6,9.743614997992242e6,6.988720159808585,487206.52180306386,716.867383267362,15.766177588202195,205.16857224147665,245.0,260.0,245.0,260.0,9.00812633909541e8,7.087998564138232e9,tumor_dominant
MDSC,0.2,4.427190154051293e-7,3607.0544187043665,9.74000703876789e6,9.743183616907181e6,6.988700931775356,487184.9947186423,716.8989924408702,15.766870802806814,205.17763447837638,260.0,275.0,260.0,275.0,7.710685008069372e8,6.957956044166948e9,tumor_dominant
MDSC,0.2,4.6478707349102155e-7,3409.420440081549,9.728001701584017e6,9.742730711925194e6,6.988680743437151,487162.3935314769,716.9321817668624,15.767599052443451,205.18714943463226,275.0,290.0,275.0,290.0,6.139787569603386e8,6.8004548081848755e9,tumor_dominant
MDSC,0.2,4.879551502585967e-7,3217.2357784716864,9.643811127334375e6,9.742255208002444e6,6.98865954673632,487138.6645936645,716.9670304759019,15.768363911606121,205.19713996392733,295.0,310.0,295.0,310.0,4.198187382537902e8,6.605092953668137e9,tumor_dominant
MDSC,0.2,5.122780779497939e-7,3030.6937949433177,8.672963931013275e6,9.741755976287456e6,6.988637291200256,487113.7515721168,717.0036217956709,15.769166271345856,205.20763065978136,320.0,335.0,320.0,335.0,1.8077858702569845e8,6.355014295385546e9,tumor_dominant
MDSC,0.2,5.378134220099089e-7,2849.9635798128256,722255.9733615591,9.74123183141616e6,6.988613923819004,487087.59531358216,717.0420431551163,15.770009993536343,205.21864505519997,355.0,370.0,355.0,370.0,6.719187030607218e6,6.020655864892245e9,tumor_dominant
MDSC,0.2,5.646216173286177e-7,2675.1898101913753,15239.722776965216,9.740681528670372e6,6.988589388916607,487060.1337028221,717.0823863992856,15.770895089136584,205.23021106156182,405.0,420.0,405.0,420.0,1.6660905908709455e6,5.544054993929526e9,tumor_dominant
MDSC,0.2,5.927661112721535e-7,2506.4928608052182,6689.698562430593,9.740103760991279e6,6.988563628015757,487031.30151358974,717.124748015432,15.771824226001621,205.24235590634788,480.0,495.0,480.0,495.0,1.2737986301184925e6,4.7903922694037e9,tumor_dominant
MDSC,0.2,6.223135138451644e-7,2343.968967768575,4604.309160204769,9.73949715584176e6,6.988536579695486,487001.0302520396,717.1692293709991,15.772800182377296,205.25510821950775,630.0,645.0,630.0,645.0,1.0751008239088727e6,3.334961408550267e9,tumor_dominant
MDSC,0.2,6.533337553376234e-7,2187.690822667834,3633.118821506982,9.738860271909071e6,6.988508179441481,486969.24799217394,717.2159369641612,15.773825293353458,205.26849852887207,1155.0,1170.0,1155.0,1170.0,938913.6210617161,3.8152885828060354e6,tumor_dominant
MDSC,0.2,6.859002518299215e-7,2037.708101794835,3040.053914304766,3203.1232347302293,3.505709211261787,660.156102062866,207081.83315426923,849.8083144804563,116258.1600717899,NaN,NaN,10000.0,10000.0,833748.3628367245,2.842076961252469e6,intermediate
MDSC,0.2,7.200900789478258e-7,1894.0482960152804,2621.6408059579862,2665.1546920812725,3.4258853438656436,633.2576917419669,210430.70197232385,741.865677309036,120011.04847895786,NaN,NaN,10000.0,10000.0,747327.3151503123,2.435444492136665e6,intermediate
MDSC,0.2,7.559841542785492e-7,1756.7176575381402,2299.997516649225,2315.264129870148,3.364788081654927,615.7631726718515,212667.53201613427,665.4152190664297,122584.72704511795,NaN,NaN,10000.0,10000.0,673618.4449057478,2.14265490852785e6,intermediate
MDSC,0.2,7.936674288796335e-7,1625.7021111041838,2038.917444859838,2044.9601127393016,3.3108971626185273,602.24798926378,214428.3979663544,602.6949761787976,124649.84402744801,NaN,NaN,10000.0,10000.0,609218.1221670636,1.907384364626109e6,intermediate
MDSC,0.2,8.33229088333924e-7,1500.9684804565816,1819.2090484784333,1821.777962745871,3.2607337693531813,591.0888804645404,215904.42410153945,548.3533080691266,126408.13387370616,NaN,NaN,10000.0,10000.0,552018.7199768524,1.7087055390824405e6,intermediate
MDSC,0.2,8.747627638264501e-7,1382.4655042416423,1629.6830766526082,1630.8284420690977,3.2126744984257405,581.5414128049642,217183.50711358848,499.9307362170987,127952.34597091614,NaN,NaN,10000.0,10000.0,500624.6370520688,1.5361440379667485e6,intermediate
MDSC,0.2,9.183667537427913e-7,1270.1250753507672,1463.3240734385452,1463.8523780107946,3.1657938604268807,573.19260906088,218314.491479244,456.065459436189,129333.94210225518,NaN,NaN,10000.0,10000.0,454063.48726516904,1.383585959511559e6,intermediate
MDSC,0.2,9.641442563133607e-7,1163.8634203750262,1315.4734605778526,1315.7233086707677,3.119494523525065,565.7861480122662,219327.7248484992,415.9168693924133,130584.80944737786,NaN,NaN,10000.0,10000.0,411629.90943937626,1.24710384431787e6,intermediate
MDSC,0.2,1.0122036138542432e-6,1063.5821924536745,1182.8899074272124,1183.0102974178194,3.0733554794918754,559.1505096708843,220243.5319987146,378.92705722355976,131726.22721435284,NaN,NaN,10000.0,10000.0,372795.039350713,1.1240019534039209e6,intermediate
MDSC,0.2,1.0626585691826105e-6,969.1697066717804,1063.2288005718585,1063.2877603154038,3.027059067640056,553.164389646083,221076.2856953971,344.7056026669769,132773.17756551554,NaN,NaN,10000.0,10000.0,337151.05898758996,1.012336622887986e6,intermediate
MDSC,0.2,1.1156285348135952e-6,880.5019334949956,954.7371183317285,954.766275152553,2.9803517020860597,547.7383114627941,221836.58663963794,312.96785272102,133736.65729639833,NaN,NaN,10000.0,10000.0,304375.6457361627,910651.2341328743,controlled
MDSC,0.2,1.1712388755757056e-6,797.4435777017,856.0658526359433,856.0804449668605,2.933021586410457,542.8040243827435,222532.5358581724,283.49867347091856,134625.03701496724,NaN,NaN,10000.0,10000.0,274208.30508183595,817818.9019322424,controlled
MDSC,0.2,1.229621205313694e-6,719.8490579897598,766.1499361542137,766.1572350561044,2.8848843852251664,538.3078513019963,223170.50139895306,256.1302601259852,135444.871434286,NaN,NaN,10000.0,10000.0,246434.094227531,732943.7365038602,controlled
MDSC,0.2,1.2909136983810517e-6,647.5633560543539,684.1286393667624,684.1323832602752,2.8357744952363135,534.2066189124821,223755.63397233532,230.7275142359709,136201.45847815287,NaN,NaN,10000.0,10000.0,220872.11832351497,655296.0558943882,controlled
MDSC,0.2,1.3552614166593774e-6,580.4229180837375,609.2911875454752,609.2930822204164,2.7855384471800444,530.4646526356212,224292.18960840377,207.1783250620901,136899.17603078156,NaN,NaN,10000.0,10000.0,197367.20698478288,584268.2623686374,controlled
MDSC,0.2,1.4228166528785383e-6,518.2563722031222,541.0386136129907,541.0396146199901,2.7340310278338893,527.0519848629689,224783.77897950646,185.38657537265303,137541.7590153412,NaN,NaN,10000.0,10000.0,175783.76872484235,519343.879433454,controlled
MDSC,0.2,1.4937392910502137e-6,460.885261179247,478.85635720423284,478.85686334642253,2.6811117108562876,523.9428415482716,225233.5231092633,165.26734991302132,138132.46000151546,NaN,NaN,10000.0,10000.0,156001.17848939984,460075.27088414814,controlled
MDSC,0.2,1.568197184867829e-6,408.12471680600896,422.29424924466605,422.294501804447,2.626642627435747,521.1147224118009,225644.18380656705,146.74325668990025,138674.19527104936,NaN,NaN,10000.0,10000.0,137910.26997433972,406067.2776436023,controlled
MDSC,0.2,1.646366554968472e-6,359.7840701053761,370.9516018001122,370.9517352573981,2.570486589152627,518.5475850690719,226018.24806670993,129.7418323064335,139169.63217268672,NaN,NaN,10000.0,10000.0,121410.64268563982,356964.9932328274,controlled
MDSC,0.2,1.7284324059969565e-6,315.6674662172624,324.4660018250883,324.46607088127695,2.512505721023817,516.2233018008342,226357.99680557274,114.19359437017853,139621.26340749476,NaN,NaN,10000.0,10000.0,106408.58401700901,312444.53916886594,controlled
MDSC,0.2,1.8145889644591558e-6,275.57446606912237,282.50479828213025,282.50483371302425,2.452560467944966,514.1252398551467,226665.55650876238,100.0305948120186,140031.46231096773,NaN,NaN,10000.0,10000.0,92815.46579549465,272206.0361173875,controlled
MDSC,0.2,1.9050401384008434e-6,239.30066121855006,244.75861617432895,244.75863433528826,2.390508785011996,512.2379300392638,226942.9367533218,87.18540610118113,140402.5212981866,NaN,NaN,10000.0,10000.0,80546.51517954771,235968.24892275565,controlled
MDSC,0.2,2.0000000000000003e-6,206.63832081699454,210.93642364738372,210.93642891733742,2.3262056122936605,510.5468167850705,227192.05849222612,75.59042227502808,140736.68007616478,NaN,NaN,10000.0,10000.0,69519.88773426905,203464.5234429654,controlled
MDSC,0.5,3.000000000000001e-7,5570.618287127075,9.746107838017004e6,9.746112134521263e6,6.988831448437962,487331.1356422071,716.6844619916911,15.762164519375613,205.11613055013987,190.0,205.0,190.0,205.0,1.4475104849790187e9,7.636291644369371e9,tumor_dominant
MDSC,0.5,3.14953993832204e-7,5322.576747976603,9.745798408916188e6,9.745805328747928e6,6.988817776715725,487315.825211048,716.7069312196357,15.76265690770212,205.12257270199996,195.0,210.0,195.0,210.0,1.3987331173003364e9,7.587319426915342e9,tumor_dominant
MDSC,0.5,3.306533941028525e-7,5078.435452375557,9.745471418075232e6,9.745483219120977e6,6.988803422567833,487299.7510755285,716.7305227582129,15.763174386167275,205.1293362311207,200.0,215.0,200.0,215.0,1.3440943815448475e9,7.532476099241119e9,tumor_dominant
MDSC,0.5,3.471353568228903e-7,4838.556664083686,9.745123501668386e6,9.745145041708473e6,6.988788351881846,487282.87511324126,716.7552927857934,15.763717899454827,205.13643747432005,205.0,220.0,205.0,220.0,1.2824952055394166e9,7.470662076212926e9,tumor_dominant
MDSC,0.5,3.644388901057883e-7,4603.283575427744,9.744747333997652e6,9.744789994387792e6,6.988772528835121,487265.1572959435,716.7813003051226,15.764288651362474,205.1438934233915,215.0,230.0,215.0,230.0,1.212530535030169e9,7.400471724310056e9,tumor_dominant
MDSC,0.5,3.8260494648864557e-7,4372.9383997234945,9.744323908721954e6,9.744417234930532e6,6.988755915808549,487246.5555939878,716.8086072865885,15.76488833331408,205.15172157982198,220.0,235.0,220.0,235.0,1.1323718912525501e9,7.320075835261694e9,tumor_dominant
MDSC,0.5,4.0167651985518443e-7,4147.820747031512,9.743794944789836e6,9.744025878990917e6,6.988738473295916,487227.02587592887,716.8372788188647,15.765516674810206,205.15994196307193,230.0,245.0,230.0,245.0,1.0395865371196856e9,7.227040495179888e9,tumor_dominant
MDSC,0.5,4.2169874719003627e-7,3928.2062637987806,9.742947370760633e6,9.74361499799223e6,6.988720159808584,487206.52180306386,716.8673832673622,15.766177833434945,205.1685720463832,240.0,255.0,240.0,255.0,9.308578058460922e8,7.118046173477088e9,tumor_dominant
MDSC,0.5,4.427190154051293e-7,3714.345501753371,9.740823736103283e6,9.743183616907164e6,6.988700931775355,487184.9947186423,716.8989924408705,15.766871135986026,205.17763421363733,255.0,270.0,255.0,270.0,8.015294495556822e8,6.988425748472731e9,tumor_dominant
MDSC,0.5,4.6478707349102155e-7,3506.4630401567647,9.731834344047984e6,9.742730711925168e6,6.9886807434371505,487162.3935314769,716.9321817668621,15.76759956463769,205.18714903063795,270.0,285.0,270.0,285.0,6.448533775632612e8,6.831370539224374e9,tumor_dominant
MDSC,0.5,4.879551502585967e-7,3304.756965814838,9.66968103345649e6,9.742255208002428e6,6.9886595467363195,487138.6645936645,716.9670304759021,15.768364204529792,205.19713973293887,290.0,305.0,290.0,305.0,4.5092759247088736e8,6.636480271786432e9,tumor_dominant
MDSC,0.5,5.122780779497939e-7,3109.3985088427194,8.946390757595804e6,9.74175597628744e6,6.988637291200255,487113.7515721168,717.003621795671,15.769166576023581,205.2076304195027,315.0,330.0,315.0,330.0,2.0958576092795336e8,6.38690014694763e9,tumor_dominant
MDSC,0.5,5.378134220099089e-7,2920.5320214802196,1.29138956585637e6,9.741231831416167e6,6.988613923819004,487087.59531358216,717.0420431551161,15.770009895601781,205.2186451319223,350.0,365.0,350.0,365.0,1.0162310743300414e7,6.0530690421508465e9,tumor_dominant
MDSC,0.5,5.646216173286177e-7,2738.275210429843,16564.65195485909,9.740681528670376e6,6.988589388916607,487060.1337028221,717.0823863992858,15.770895051364937,205.23021109108896,400.0,415.0,400.0,415.0,1.717896025841387e6,5.577025694666746e9,tumor_dominant
MDSC,0.5,5.927661112721535e-7,2562.7194953101953,6817.116011113366,9.740103760991264e6,6.988563628015756,487031.30151358974,717.124748015432,15.77182442088243,205.2423557531535,480.0,490.0,480.0,490.0,1.2950036459899475e6,4.82395232691658e9,tumor_dominant
MDSC,0.5,6.223135138451644e-7,2393.930781378243,4634.195598275402,9.739497155841738e6,6.988536579695485,487001.0302520396,717.1692293709997,15.772800456365138,205.2551080016287,625.0,640.0,625.0,640.0,1.0892877908545695e6,3.369144872184871e9,tumor_dominant
MDSC,0.5,6.533337553376234e-7,2231.9501492142977,3642.9115124570644,9.73886027190907e6,6.988508179441481,486969.247992174,717.215936964161,15.773825308024293,205.26849851659145,1150.0,1165.0,1150.0,1165.0,949946.5388245375,3.8360074348194483e6,tumor_dominant
MDSC,0.5,6.859002518299215e-7,2076.7950165303687,3043.8570674809107,3203.1233449558536,3.50570922620203,660.1561112337696,207081.83402300588,849.8083117686409,116258.16147521869,NaN,NaN,10000.0,10000.0,842912.1350614165,2.8518167004918004e6,intermediate
MDSC,0.5,7.200900789478258e-7,1928.4601107438884,2623.2745671867156,2665.154653197103,3.4258853375317346,633.2576983493192,210430.70208045735,741.8656916673219,120011.04857809028,NaN,NaN,10000.0,10000.0,755206.1218007731,2.4434821344371345e6,intermediate
MDSC,0.5,7.559841542785492e-7,1786.9188701710873,2300.746974367974,2315.2640218336687,3.364788061398322,615.7631767691479,212667.53166037766,665.4152426083308,122584.72635150014,NaN,NaN,10000.0,10000.0,680530.8104605993,2.149623943335382e6,intermediate
MDSC,0.5,7.936674288796335e-7,1652.1246049491974,2039.2771454000983,2044.9601021875505,3.310897160378715,602.2479855354961,214428.3977380747,602.6949740156658,124649.84367029207,NaN,NaN,10000.0,10000.0,615359.9189872994,1.913548973309659e6,intermediate
MDSC,0.5,8.33229088333924e-7,1524.0120188951498,1819.3873630028256,1821.7779913060613,3.260733776157923,591.0888819443967,215904.42432911874,548.3533038870231,126408.13426304195,NaN,NaN,10000.0,10000.0,557521.1952568596,1.7142178854834768e6,intermediate
MDSC,0.5,8.747627638264501e-7,1402.4984436813374,1629.7736254229392,1630.8284688965634,3.2126745055655967,581.5414176134246,217183.50749915652,499.9307352994159,127952.3466002009,NaN,NaN,10000.0,10000.0,505581.5759492341,1.5411054609941565e6,intermediate
MDSC,0.5,9.183667537427913e-7,1287.4853773726138,1463.370885030912,1463.8523768362681,3.165793860078661,573.1926087640853,218314.49145770672,456.0654594192262,129333.94206738938,NaN,NaN,10000.0,10000.0,458545.3317317721,1.388069911175683e6,intermediate
MDSC,0.5,9.641442563133607e-7,1178.859696836412,1315.4979972563904,1315.7232809569177,3.1194945143842134,565.7861528128029,219327.72491328334,415.9168803942404,130584.80949583995,NaN,NaN,10000.0,10000.0,415691.70302715397,1.2511666539119745e6,intermediate
MDSC,0.5,1.0122036138542432e-6,1076.495108573215,1182.9029016684326,1183.010281989845,3.0733554738329008,559.1505054212378,220243.53168502083,378.92705744273155,131726.22670236652,NaN,NaN,10000.0,10000.0,376481.1974378057,1.1276886109196767e6,intermediate
MDSC,0.5,1.0626585691826105e-6,980.25328589549,1063.2357380212031,1063.2876928447943,3.027059040107921,553.1643807745245,221076.2847889248,344.7056132742984,132773.1760313926,NaN,NaN,10000.0,10000.0,340498.378471871,1.0156841917606704e6,intermediate
MDSC,0.5,1.1156285348135952e-6,889.9851361141486,954.7408465462526,954.7662717171133,2.9803517005250164,547.7383072013117,221836.5863955399,312.96785035115533,133736.6569102126,NaN,NaN,10000.0,10000.0,307415.2922645434,913691.0075544862,controlled
MDSC,0.5,1.1712388755757056e-6,805.5318395753798,856.0678673369231,856.080422777579,2.9330215751668423,542.8040198923711,222532.53546248953,283.4986766234969,134625.0363508307,NaN,NaN,10000.0,10000.0,276967.17011598457,820577.8311400318,controlled
